time,stability,delta,alert
14752,89.55834415018089,-0.000707908871163454,Warning
14753,89.55763624130971,-0.0007079088711776649,Warning
14754,89.55692833243853,-0.0007079088711776649,Warning
14755,89.55622042356737,-0.000707908871163454,Warning
14756,89.55551251469619,-0.0007079088711776649,Warning
14757,89.55480460582501,-0.0007079088711776649,Warning
14758,89.55409669695385,-0.000707908871163454,Warning
14759,89.55338878808267,-0.0007079088711776649,Warning
14760,89.55268087921148,-0.0007079088711918757,Warning
14761,89.55197297034032,-0.000707908871163454,Warning
14762,89.55126506146914,-0.0007079088711776649,Warning
14763,89.55055715259797,-0.000707908871163454,Warning
14764,89.5498492437268,-0.0007079088711776649,Warning
14765,89.54914133485563,-0.000707908871163454,Warning
14766,89.54843342598444,-0.0007079088711918757,Warning
14767,89.54772551711326,-0.0007079088711776649,Warning
14768,89.5470176082421,-0.000707908871163454,Warning
14769,89.54630969937092,-0.0007079088711776649,Warning
14770,89.54560179049975,-0.0007079088711776649,Warning
14771,89.54489388162858,-0.000707908871163454,Warning
14772,89.5441859727574,-0.0007079088711776649,Warning
14773,89.54347806388623,-0.0007079088711776649,Warning
14774,89.54277015501506,-0.000707908871163454,Warning
14775,89.54206224614389,-0.0007079088711776649,Warning
14776,89.5413543372727,-0.0007079088711918757,Warning
14777,89.54064642840153,-0.000707908871163454,Warning
14778,89.53993851953035,-0.0007079088711776649,Warning
14779,89.53923061065919,-0.000707908871163454,Warning
14780,89.53852270178803,-0.000707908871163454,Warning
14781,89.53781479291683,-0.0007079088711918757,Warning
14782,89.53710688404567,-0.000707908871163454,Warning
14783,89.53639897517448,-0.0007079088711918757,Warning
14784,89.53569106630331,-0.000707908871163454,Warning
14785,89.53498315743215,-0.000707908871163454,Warning
14786,89.53427524856097,-0.0007079088711776649,Warning
14787,89.53356733968978,-0.0007079088711918757,Warning
14788,89.5328594308186,-0.0007079088711776649,Warning
14789,89.53215152194744,-0.000707908871163454,Warning
14790,89.53144361307626,-0.0007079088711776649,Warning
14791,89.53073570420509,-0.0007079088711776649,Warning
14792,89.53002779533392,-0.000707908871163454,Warning
14793,89.52931988646274,-0.0007079088711776649,Warning
14794,89.52861197759157,-0.0007079088711776649,Warning
14795,89.5279040687204,-0.000707908871163454,Warning
14796,89.52719615984923,-0.0007079088711776649,Warning
14797,89.52648825097803,-0.0007079088711918757,Warning
14798,89.52578034210687,-0.000707908871163454,Warning
14799,89.52507243323569,-0.0007079088711776649,Warning
14800,89.52436452436453,-0.000707908871163454,Warning
14801,89.52365661549335,-0.0007079088711776649,Warning
14802,89.52294870662217,-0.0007079088711776649,Warning
14803,89.522240797751,-0.0007079088711776649,Warning
14804,89.52153288887982,-0.0007079088711776649,Warning
14805,89.52082498000865,-0.000707908871163454,Warning
14806,89.52011707113748,-0.0007079088711776649,Warning
14807,89.5194091622663,-0.0007079088711776649,Warning
14808,89.51870125339512,-0.0007079088711776649,Warning
14809,89.51799334452396,-0.000707908871163454,Warning
14810,89.51728543565278,-0.0007079088711776649,Warning
14811,89.51657752678162,-0.000707908871163454,Warning
14812,89.51586961791043,-0.0007079088711918757,Warning
14813,89.51516170903926,-0.000707908871163454,Warning
14814,89.51445380016807,-0.0007079088711918757,Warning
14815,89.5137458912969,-0.000707908871163454,Warning
14816,89.51303798242574,-0.000707908871163454,Warning
14817,89.51233007355457,-0.0007079088711776649,Warning
14818,89.51162216468339,-0.0007079088711776649,Warning
14819,89.51091425581221,-0.0007079088711776649,Warning
14820,89.51020634694103,-0.0007079088711776649,Warning
14821,89.50949843806987,-0.000707908871163454,Warning
14822,89.5087905291987,-0.000707908871163454,Warning
14823,89.50808262032751,-0.0007079088711918757,Warning
14824,89.50737471145635,-0.000707908871163454,Warning
14825,89.50666680258516,-0.0007079088711918757,Warning
14826,89.505958893714,-0.000707908871163454,Warning
14827,89.50525098484282,-0.0007079088711776649,Warning
14828,89.50454307597164,-0.0007079088711776649,Warning
14829,89.50383516710046,-0.0007079088711776649,Warning
14830,89.5031272582293,-0.000707908871163454,Warning
14831,89.50241934935812,-0.0007079088711776649,Warning
14832,89.50171144048696,-0.000707908871163454,Warning
14833,89.50100353161578,-0.0007079088711776649,Warning
14834,89.5002956227446,-0.0007079088711776649,Warning
14835,89.49958771387342,-0.0007079088711776649,Warning
14836,89.49887980500225,-0.0007079088711776649,Warning
14837,89.49817189613108,-0.000707908871163454,Warning
14838,89.4974639872599,-0.0007079088711776649,Warning
14839,89.49675607838873,-0.0007079088711776649,Warning
14840,89.49604816951755,-0.0007079088711776649,Warning
14841,89.49534026064639,-0.000707908871163454,Warning
14842,89.49463235177521,-0.0007079088711776649,Warning
14843,89.49392444290405,-0.000707908871163454,Warning
14844,89.49321653403285,-0.0007079088711918757,Warning
14845,89.49250862516169,-0.000707908871163454,Warning
14846,89.4918007162905,-0.0007079088711918757,Warning
14847,89.49109280741934,-0.000707908871163454,Warning
14848,89.49038489854817,-0.000707908871163454,Warning
14849,89.489676989677,-0.0007079088711776649,Warning
14850,89.48896908080582,-0.0007079088711776649,Warning
14851,89.48826117193464,-0.0007079088711776649,Warning
14852,89.48755326306346,-0.0007079088711776649,Warning
14853,89.4868453541923,-0.000707908871163454,Warning
14854,89.48613744532113,-0.000707908871163454,Warning
14855,89.48542953644994,-0.0007079088711918757,Warning
14856,89.48472162757878,-0.000707908871163454,Warning
14857,89.48401371870759,-0.0007079088711918757,Warning
14858,89.48330580983642,-0.000707908871163454,Warning
14859,89.48259790096526,-0.000707908871163454,Warning
14860,89.48188999209408,-0.0007079088711776649,Warning
14861,89.48118208322289,-0.0007079088711918757,Warning
14862,89.48047417435173,-0.000707908871163454,Warning
14863,89.47976626548055,-0.0007079088711776649,Warning
14864,89.47905835660939,-0.000707908871163454,Warning
14865,89.4783504477382,-0.0007079088711918757,Warning
14866,89.47764253886703,-0.000707908871163454,Warning
14867,89.47693462999587,-0.000707908871163454,Warning
14868,89.47622672112468,-0.0007079088711918757,Warning
14869,89.47551881225351,-0.000707908871163454,Warning
14870,89.47481090338233,-0.0007079088711776649,Warning
14871,89.47410299451116,-0.0007079088711776649,Warning
14872,89.47339508563998,-0.0007079088711776649,Warning
14873,89.4726871767688,-0.0007079088711776649,Warning
14874,89.47197926789764,-0.000707908871163454,Warning
14875,89.47127135902647,-0.000707908871163454,Warning
14876,89.47056345015528,-0.0007079088711918757,Warning
14877,89.46985554128412,-0.000707908871163454,Warning
14878,89.46914763241293,-0.0007079088711918757,Warning
14879,89.46843972354176,-0.000707908871163454,Warning
14880,89.46773181467059,-0.0007079088711776649,Warning
14881,89.46702390579941,-0.0007079088711776649,Warning
14882,89.46631599692824,-0.000707908871163454,Warning
14883,89.46560808805707,-0.0007079088711776649,Warning
14884,89.46490017918589,-0.0007079088711776649,Warning
14885,89.46419227031473,-0.000707908871163454,Warning
14886,89.46348436144355,-0.0007079088711776649,Warning
14887,89.46277645257237,-0.0007079088711776649,Warning
14888,89.46206854370119,-0.0007079088711776649,Warning
14889,89.46136063483002,-0.0007079088711776649,Warning
14890,89.46065272595885,-0.000707908871163454,Warning
14891,89.45994481708767,-0.0007079088711776649,Warning
14892,89.4592369082165,-0.0007079088711776649,Warning
14893,89.45852899934532,-0.0007079088711776649,Warning
14894,89.45782109047416,-0.000707908871163454,Warning
14895,89.45711318160298,-0.0007079088711776649,Warning
14896,89.45640527273181,-0.000707908871163454,Warning
14897,89.45569736386062,-0.0007079088711918757,Warning
14898,89.45498945498946,-0.000707908871163454,Warning
14899,89.45428154611827,-0.0007079088711918757,Warning
14900,89.4535736372471,-0.000707908871163454,Warning
14901,89.45286572837593,-0.0007079088711776649,Warning
14902,89.45215781950475,-0.0007079088711776649,Warning
14903,89.45144991063358,-0.000707908871163454,Warning
14904,89.4507420017624,-0.0007079088711776649,Warning
14905,89.45003409289123,-0.0007079088711776649,Warning
14906,89.44932618402007,-0.000707908871163454,Warning
14907,89.44861827514889,-0.0007079088711776649,Warning
14908,89.44791036627771,-0.0007079088711776649,Warning
14909,89.44720245740655,-0.000707908871163454,Warning
14910,89.44649454853537,-0.0007079088711776649,Warning
14911,89.44578663966419,-0.0007079088711776649,Warning
14912,89.44507873079303,-0.000707908871163454,Warning
14913,89.44437082192185,-0.0007079088711776649,Warning
14914,89.44366291305066,-0.0007079088711918757,Warning
14915,89.44295500417948,-0.0007079088711776649,Warning
14916,89.44224709530832,-0.000707908871163454,Warning
14917,89.44153918643715,-0.000707908871163454,Warning
14918,89.44083127756598,-0.0007079088711776649,Warning
14919,89.4401233686948,-0.0007079088711776649,Warning
14920,89.43941545982362,-0.0007079088711776649,Warning
14921,89.43870755095244,-0.0007079088711776649,Warning
14922,89.43799964208127,-0.0007079088711776649,Warning
14923,89.4372917332101,-0.000707908871163454,Warning
14924,89.43658382433892,-0.0007079088711776649,Warning
14925,89.43587591546775,-0.0007079088711776649,Warning
14926,89.43516800659657,-0.0007079088711776649,Warning
14927,89.4344600977254,-0.000707908871163454,Warning
14928,89.43375218885424,-0.000707908871163454,Warning
14929,89.43304427998305,-0.0007079088711918757,Warning
14930,89.43233637111189,-0.000707908871163454,Warning
14931,89.43162846224071,-0.0007079088711776649,Warning
14932,89.43092055336953,-0.0007079088711776649,Warning
14933,89.43021264449837,-0.000707908871163454,Warning
14934,89.42950473562719,-0.0007079088711776649,Warning
14935,89.428796826756,-0.0007079088711918757,Warning
14936,89.42808891788484,-0.000707908871163454,Warning
14937,89.42738100901366,-0.0007079088711776649,Warning
14938,89.4266731001425,-0.000707908871163454,Warning
14939,89.42596519127132,-0.0007079088711776649,Warning
14940,89.42525728240014,-0.0007079088711776649,Warning
14941,89.42454937352896,-0.0007079088711776649,Warning
14942,89.42384146465778,-0.0007079088711776649,Warning
14943,89.42313355578662,-0.000707908871163454,Warning
14944,89.42242564691544,-0.0007079088711776649,Warning
14945,89.42171773804428,-0.000707908871163454,Warning
14946,89.42100982917309,-0.0007079088711918757,Warning
14947,89.42030192030191,-0.0007079088711776649,Warning
14948,89.41959401143075,-0.000707908871163454,Warning
14949,89.41888610255957,-0.0007079088711776649,Warning
14950,89.41817819368839,-0.0007079088711776649,Warning
14951,89.41747028481723,-0.000707908871163454,Warning
14952,89.41676237594605,-0.0007079088711776649,Warning
14953,89.41605446707487,-0.0007079088711776649,Warning
14954,89.41534655820371,-0.000707908871163454,Warning
14955,89.41463864933253,-0.0007079088711776649,Warning
14956,89.41393074046134,-0.0007079088711918757,Warning
14957,89.41322283159018,-0.000707908871163454,Warning
14958,89.412514922719,-0.0007079088711776649,Warning
14959,89.41180701384783,-0.000707908871163454,Warning
14960,89.41109910497666,-0.0007079088711776649,Warning
14961,89.41039119610548,-0.0007079088711776649,Warning
14962,89.4096832872343,-0.0007079088711776649,Warning
14963,89.40897537836312,-0.0007079088711776649,Warning
14964,89.40826746949196,-0.000707908871163454,Warning
14965,89.40755956062078,-0.0007079088711776649,Warning
14966,89.4068516517496,-0.0007079088711776649,Warning
14967,89.40614374287843,-0.0007079088711776649,Warning
14968,89.40543583400726,-0.000707908871163454,Warning
14969,89.40472792513609,-0.0007079088711776649,Warning
14970,89.40402001626492,-0.000707908871163454,Warning
14971,89.40331210739375,-0.0007079088711776649,Warning
14972,89.40260419852255,-0.0007079088711918757,Warning
14973,89.40189628965139,-0.000707908871163454,Warning
14974,89.40118838078021,-0.0007079088711776649,Warning
14975,89.40048047190905,-0.000707908871163454,Warning
14976,89.39977256303787,-0.0007079088711776649,Warning
14977,89.3990646541667,-0.0007079088711776649,Warning
14978,89.39835674529552,-0.0007079088711776649,Warning
14979,89.39764883642434,-0.0007079088711776649,Warning
14980,89.39694092755317,-0.000707908871163454,Warning
14981,89.396233018682,-0.0007079088711776649,Warning
14982,89.39552510981083,-0.000707908871163454,Warning
14983,89.39481720093964,-0.0007079088711918757,Warning
14984,89.39410929206846,-0.0007079088711776649,Warning
14985,89.3934013831973,-0.000707908871163454,Warning
14986,89.39269347432612,-0.0007079088711776649,Warning
14987,89.39198556545495,-0.0007079088711776649,Warning
14988,89.39127765658378,-0.000707908871163454,Warning
14989,89.3905697477126,-0.0007079088711776649,Warning
14990,89.38986183884143,-0.0007079088711776649,Warning
14991,89.38915392997026,-0.000707908871163454,Warning
14992,89.38844602109909,-0.0007079088711776649,Warning
14993,89.38773811222791,-0.0007079088711776649,Warning
14994,89.38703020335673,-0.0007079088711776649,Warning
14995,89.38632229448555,-0.0007079088711776649,Warning
14996,89.38561438561437,-0.0007079088711776649,Warning
14997,89.38490647674321,-0.000707908871163454,Warning
14998,89.38419856787203,-0.0007079088711776649,Warning
14999,89.38349065900086,-0.0007079088711776649,Warning
15000,89.38278275012968,-0.0007079088711776649,Warning
15001,89.38207484125851,-0.000707908871163454,Warning
15002,89.38136693238735,-0.000707908871163454,Warning
15003,89.38065902351616,-0.0007079088711918757,Warning
15004,89.379951114645,-0.000707908871163454,Warning
15005,89.3792432057738,-0.0007079088711918757,Warning
15006,89.37853529690264,-0.000707908871163454,Warning
15007,89.37782738803146,-0.0007079088711776649,Warning
15008,89.37711947916029,-0.0007079088711776649,Warning
15009,89.37641157028912,-0.000707908871163454,Warning
15010,89.37570366141794,-0.0007079088711776649,Warning
15011,89.37499575254677,-0.0007079088711776649,Warning
15012,89.3742878436756,-0.000707908871163454,Warning
15013,89.37357993480444,-0.000707908871163454,Warning
15014,89.37287202593325,-0.0007079088711918757,Warning
15015,89.37216411706208,-0.000707908871163454,Warning
15016,89.3714562081909,-0.0007079088711776649,Warning
15017,89.37074829931973,-0.0007079088711776649,Warning
15018,89.37004039044857,-0.000707908871163454,Warning
15019,89.36933248157739,-0.0007079088711776649,Warning
15020,89.3686245727062,-0.0007079088711918757,Warning
15021,89.36791666383503,-0.000707908871163454,Warning
15022,89.36720875496385,-0.0007079088711776649,Warning
15023,89.36650084609269,-0.000707908871163454,Warning
15024,89.3657929372215,-0.0007079088711918757,Warning
15025,89.36508502835034,-0.000707908871163454,Warning
15026,89.36437711947917,-0.000707908871163454,Warning
15027,89.36366921060798,-0.0007079088711918757,Warning
15028,89.36296130173682,-0.000707908871163454,Warning
15029,89.36225339286564,-0.0007079088711776649,Warning
15030,89.36154548399446,-0.0007079088711776649,Warning
15031,89.3608375751233,-0.000707908871163454,Warning
15032,89.3601296662521,-0.0007079088711918757,Warning
15033,89.35942175738094,-0.000707908871163454,Warning
